"value","count","year","county","Crop"
237,3,2013,51057,"Dbl_Crop_Barley/Corn"
254,13835,2013,51057,"Dbl_Crop_Barley/Soybeans"
1,956,2013,51059,"Corn"
4,17,2013,51059,"Sorghum"
5,252,2013,51059,"Soybeans"
24,27,2013,51059,"Winter_Wheat"
26,124,2013,51059,"Dbl_Crop_WinWht/Soybeans"
27,1,2013,51059,"Rye"
29,4,2013,51059,"Millet"
36,10,2013,51059,"Alfalfa"
37,2930,2013,51059,"Other_Hay/Non_Alfalfa"
44,154,2013,51059,"Other_Crops"
59,14,2013,51059,"Sod/Grass_Seed"
61,81,2013,51059,"Fallow/Idle_Cropland"
69,7,2013,51059,"Grapes"
111,33699,2013,51059,"Open_Water"
121,315167,2013,51059,"Developed/Open_Space"
122,221730,2013,51059,"Developed/Low_Intensity"
123,95708,2013,51059,"Developed/Med_Intensity"
124,24783,2013,51059,"Developed/High_Intensity"
131,566,2013,51059,"Barren"
141,417266,2013,51059,"Deciduous_Forest"
142,8380,2013,51059,"Evergreen_Forest"
143,963,2013,51059,"Mixed_Forest"
152,3610,2013,51059,"Shrubland"
176,13723,2013,51059,"Grassland/Pasture"
190,24995,2013,51059,"Woody_Wetlands"
195,4782,2013,51059,"Herbaceous_Wetlands"
254,10,2013,51059,"Dbl_Crop_Barley/Soybeans"
1,68651,2013,51061,"Corn"
4,2053,2013,51061,"Sorghum"
5,39895,2013,51061,"Soybeans"
10,2,2013,51061,"Peanuts"
12,10,2013,51061,"Sweet_Corn"
21,1906,2013,51061,"Barley"
24,2397,2013,51061,"Winter_Wheat"
26,4484,2013,51061,"Dbl_Crop_WinWht/Soybeans"
27,308,2013,51061,"Rye"
28,2,2013,51061,"Oats"
29,101,2013,51061,"Millet"
36,1881,2013,51061,"Alfalfa"
37,177446,2013,51061,"Other_Hay/Non_Alfalfa"
44,163,2013,51061,"Other_Crops"
59,1670,2013,51061,"Sod/Grass_Seed"
61,5173,2013,51061,"Fallow/Idle_Cropland"
67,1,2013,51061,"Peaches"
68,121,2013,51061,"Apples"
69,66,2013,51061,"Grapes"
70,91,2013,51061,"Christmas_Trees"
111,6146,2013,51061,"Open_Water"
121,119771,2013,51061,"Developed/Open_Space"
122,19240,2013,51061,"Developed/Low_Intensity"
123,5117,2013,51061,"Developed/Med_Intensity"
124,975,2013,51061,"Developed/High_Intensity"
131,516,2013,51061,"Barren"
141,839612,2013,51061,"Deciduous_Forest"
142,46030,2013,51061,"Evergreen_Forest"
143,3412,2013,51061,"Mixed_Forest"
152,13918,2013,51061,"Shrubland"
176,503612,2013,51061,"Grassland/Pasture"
190,5221,2013,51061,"Woody_Wetlands"
195,289,2013,51061,"Herbaceous_Wetlands"
221,9,2013,51061,"Strawberries"
225,576,2013,51061,"Dbl_Crop_WinWht/Corn"
226,76,2013,51061,"Dbl_Crop_Oats/Corn"
229,4,2013,51061,"Pumpkins"
235,13,2013,51061,"Dbl_Crop_Barley/Sorghum"
236,49,2013,51061,"Dbl_Crop_WinWht/Sorghum"
237,538,2013,51061,"Dbl_Crop_Barley/Corn"
240,2,2013,51061,"Dbl_Crop_Soybeans/Oats"
254,2454,2013,51061,"Dbl_Crop_Barley/Soybeans"
1,2916,2013,51063,"Corn"
4,95,2013,51063,"Sorghum"
5,3,2013,51063,"Soybeans"
24,30,2013,51063,"Winter_Wheat"
26,26,2013,51063,"Dbl_Crop_WinWht/Soybeans"
28,1,2013,51063,"Oats"
36,4431,2013,51063,"Alfalfa"
37,50477,2013,51063,"Other_Hay/Non_Alfalfa"
44,77,2013,51063,"Other_Crops"
61,247,2013,51063,"Fallow/Idle_Cropland"
67,19,2013,51063,"Peaches"
68,1,2013,51063,"Apples"
70,647,2013,51063,"Christmas_Trees"
111,214,2013,51063,"Open_Water"
121,55521,2013,51063,"Developed/Open_Space"
122,3108,2013,51063,"Developed/Low_Intensity"
123,522,2013,51063,"Developed/Med_Intensity"
124,146,2013,51063,"Developed/High_Intensity"
131,3,2013,51063,"Barren"
141,655995,2013,51063,"Deciduous_Forest"
142,42313,2013,51063,"Evergreen_Forest"
143,2028,2013,51063,"Mixed_Forest"
152,91,2013,51063,"Shrubland"
176,277957,2013,51063,"Grassland/Pasture"
190,27,2013,51063,"Woody_Wetlands"
229,3,2013,51063,"Pumpkins"
236,11,2013,51063,"Dbl_Crop_WinWht/Sorghum"
1,10606,2013,51065,"Corn"
2,1,2013,51065,"Cotton"
4,56,2013,51065,"Sorghum"
5,2887,2013,51065,"Soybeans"
21,295,2013,51065,"Barley"
24,350,2013,51065,"Winter_Wheat"
26,868,2013,51065,"Dbl_Crop_WinWht/Soybeans"
27,5,2013,51065,"Rye"
29,2,2013,51065,"Millet"
36,60,2013,51065,"Alfalfa"
37,45280,2013,51065,"Other_Hay/Non_Alfalfa"
44,502,2013,51065,"Other_Crops"
59,1,2013,51065,"Sod/Grass_Seed"
61,1283,2013,51065,"Fallow/Idle_Cropland"
69,13,2013,51065,"Grapes"
111,9948,2013,51065,"Open_Water"
121,32349,2013,51065,"Developed/Open_Space"
122,3537,2013,51065,"Developed/Low_Intensity"
123,477,2013,51065,"Developed/Med_Intensity"
124,85,2013,51065,"Developed/High_Intensity"
131,291,2013,51065,"Barren"
141,489077,2013,51065,"Deciduous_Forest"
142,137371,2013,51065,"Evergreen_Forest"
143,7093,2013,51065,"Mixed_Forest"
152,5269,2013,51065,"Shrubland"
176,85892,2013,51065,"Grassland/Pasture"
190,1431,2013,51065,"Woody_Wetlands"
195,48,2013,51065,"Herbaceous_Wetlands"
225,46,2013,51065,"Dbl_Crop_WinWht/Corn"
226,1,2013,51065,"Dbl_Crop_Oats/Corn"
237,6,2013,51065,"Dbl_Crop_Barley/Corn"
254,50,2013,51065,"Dbl_Crop_Barley/Soybeans"
1,48727,2013,51067,"Corn"
4,398,2013,51067,"Sorghum"
5,5696,2013,51067,"Soybeans"
11,130,2013,51067,"Tobacco"
21,601,2013,51067,"Barley"
24,6821,2013,51067,"Winter_Wheat"
26,830,2013,51067,"Dbl_Crop_WinWht/Soybeans"
27,528,2013,51067,"Rye"
28,106,2013,51067,"Oats"
29,30,2013,51067,"Millet"
36,730,2013,51067,"Alfalfa"
37,99749,2013,51067,"Other_Hay/Non_Alfalfa"
44,26,2013,51067,"Other_Crops"
61,2616,2013,51067,"Fallow/Idle_Cropland"
67,5,2013,51067,"Peaches"
68,88,2013,51067,"Apples"
70,16,2013,51067,"Christmas_Trees"
111,53915,2013,51067,"Open_Water"
121,68057,2013,51067,"Developed/Open_Space"
122,14423,2013,51067,"Developed/Low_Intensity"
123,2948,2013,51067,"Developed/Med_Intensity"
124,798,2013,51067,"Developed/High_Intensity"
131,83,2013,51067,"Barren"
141,1263391,2013,51067,"Deciduous_Forest"
142,85529,2013,51067,"Evergreen_Forest"
143,17442,2013,51067,"Mixed_Forest"
152,572,2013,51067,"Shrubland"
176,369957,2013,51067,"Grassland/Pasture"
190,4,2013,51067,"Woody_Wetlands"
205,10,2013,51067,"Triticale"
222,66,2013,51067,"Squash"
225,469,2013,51067,"Dbl_Crop_WinWht/Corn"
226,131,2013,51067,"Dbl_Crop_Oats/Corn"
229,16,2013,51067,"Pumpkins"
235,159,2013,51067,"Dbl_Crop_Barley/Sorghum"
236,93,2013,51067,"Dbl_Crop_WinWht/Sorghum"
237,1157,2013,51067,"Dbl_Crop_Barley/Corn"
240,182,2013,51067,"Dbl_Crop_Soybeans/Oats"
254,1405,2013,51067,"Dbl_Crop_Barley/Soybeans"
1,17640,2013,51069,"Corn"
4,42,2013,51069,"Sorghum"
5,4214,2013,51069,"Soybeans"
21,336,2013,51069,"Barley"
24,2250,2013,51069,"Winter_Wheat"
26,1775,2013,51069,"Dbl_Crop_WinWht/Soybeans"
27,60,2013,51069,"Rye"
28,37,2013,51069,"Oats"
36,689,2013,51069,"Alfalfa"
37,71050,2013,51069,"Other_Hay/Non_Alfalfa"
44,34,2013,51069,"Other_Crops"
58,14,2013,51069,"Clover/Wildflowers"
59,5,2013,51069,"Sod/Grass_Seed"
61,443,2013,51069,"Fallow/Idle_Cropland"
67,29,2013,51069,"Peaches"
68,13889,2013,51069,"Apples"
111,3560,2013,51069,"Open_Water"
121,80259,2013,51069,"Developed/Open_Space"
122,40143,2013,51069,"Developed/Low_Intensity"
123,11336,2013,51069,"Developed/Med_Intensity"
124,3420,2013,51069,"Developed/High_Intensity"
131,766,2013,51069,"Barren"
141,646229,2013,51069,"Deciduous_Forest"
142,26945,2013,51069,"Evergreen_Forest"
143,6964,2013,51069,"Mixed_Forest"
152,15,2013,51069,"Shrubland"
176,263051,2013,51069,"Grassland/Pasture"
190,5,2013,51069,"Woody_Wetlands"
195,9,2013,51069,"Herbaceous_Wetlands"
225,15,2013,51069,"Dbl_Crop_WinWht/Corn"
229,1,2013,51069,"Pumpkins"
235,9,2013,51069,"Dbl_Crop_Barley/Sorghum"
236,192,2013,51069,"Dbl_Crop_WinWht/Sorghum"
237,224,2013,51069,"Dbl_Crop_Barley/Corn"
254,356,2013,51069,"Dbl_Crop_Barley/Soybeans"
1,504,2013,51071,"Corn"
4,12,2013,51071,"Sorghum"
12,1,2013,51071,"Sweet_Corn"
24,11,2013,51071,"Winter_Wheat"
26,17,2013,51071,"Dbl_Crop_WinWht/Soybeans"
27,29,2013,51071,"Rye"
28,59,2013,51071,"Oats"
36,2006,2013,51071,"Alfalfa"
37,15328,2013,51071,"Other_Hay/Non_Alfalfa"
44,3,2013,51071,"Other_Crops"
61,189,2013,51071,"Fallow/Idle_Cropland"
67,3,2013,51071,"Peaches"
70,45,2013,51071,"Christmas_Trees"
111,7801,2013,51071,"Open_Water"
121,30913,2013,51071,"Developed/Open_Space"
122,12222,2013,51071,"Developed/Low_Intensity"
123,3334,2013,51071,"Developed/Med_Intensity"
124,711,2013,51071,"Developed/High_Intensity"
131,364,2013,51071,"Barren"
141,830447,2013,51071,"Deciduous_Forest"
142,12120,2013,51071,"Evergreen_Forest"
143,1604,2013,51071,"Mixed_Forest"
152,166,2013,51071,"Shrubland"
176,119136,2013,51071,"Grassland/Pasture"
190,8,2013,51071,"Woody_Wetlands"
195,7,2013,51071,"Herbaceous_Wetlands"
225,1,2013,51071,"Dbl_Crop_WinWht/Corn"
229,5,2013,51071,"Pumpkins"
243,28,2013,51071,"Cabbage"
1,22816,2013,51073,"Corn"
2,201,2013,51073,"Cotton"
4,6,2013,51073,"Sorghum"
5,22535,2013,51073,"Soybeans"
12,1,2013,51073,"Sweet_Corn"
24,17,2013,51073,"Winter_Wheat"
26,11578,2013,51073,"Dbl_Crop_WinWht/Soybeans"
28,1,2013,51073,"Oats"
29,10,2013,51073,"Millet"
36,1,2013,51073,"Alfalfa"
37,11372,2013,51073,"Other_Hay/Non_Alfalfa"
43,9,2013,51073,"Potatoes"
44,20,2013,51073,"Other_Crops"
59,20,2013,51073,"Sod/Grass_Seed"
61,3051,2013,51073,"Fallow/Idle_Cropland"
69,9,2013,51073,"Grapes"
111,17401,2013,51073,"Open_Water"
121,47641,2013,51073,"Developed/Open_Space"
122,7383,2013,51073,"Developed/Low_Intensity"
123,2099,2013,51073,"Developed/Med_Intensity"
124,579,2013,51073,"Developed/High_Intensity"
131,420,2013,51073,"Barren"
141,123245,2013,51073,"Deciduous_Forest"
142,138281,2013,51073,"Evergreen_Forest"
143,26915,2013,51073,"Mixed_Forest"
152,22879,2013,51073,"Shrubland"
176,10856,2013,51073,"Grassland/Pasture"
190,137595,2013,51073,"Woody_Wetlands"
195,31283,2013,51073,"Herbaceous_Wetlands"
225,11,2013,51073,"Dbl_Crop_WinWht/Corn"
229,2,2013,51073,"Pumpkins"
237,1,2013,51073,"Dbl_Crop_Barley/Corn"
240,4,2013,51073,"Dbl_Crop_Soybeans/Oats"
241,14,2013,51073,"Dbl_Crop_Corn/Soybeans"
254,57,2013,51073,"Dbl_Crop_Barley/Soybeans"
1,17081,2013,51075,"Corn"
2,5,2013,51075,"Cotton"
4,32,2013,51075,"Sorghum"
5,4952,2013,51075,"Soybeans"
6,1,2013,51075,"Sunflower"
10,35,2013,51075,"Peanuts"
21,318,2013,51075,"Barley"
24,883,2013,51075,"Winter_Wheat"
26,11509,2013,51075,"Dbl_Crop_WinWht/Soybeans"
27,1,2013,51075,"Rye"
28,3,2013,51075,"Oats"
36,696,2013,51075,"Alfalfa"
37,44532,2013,51075,"Other_Hay/Non_Alfalfa"
44,104,2013,51075,"Other_Crops"
59,8,2013,51075,"Sod/Grass_Seed"
61,5016,2013,51075,"Fallow/Idle_Cropland"
69,18,2013,51075,"Grapes"
111,17814,2013,51075,"Open_Water"
121,51169,2013,51075,"Developed/Open_Space"
122,6982,2013,51075,"Developed/Low_Intensity"
123,1815,2013,51075,"Developed/Med_Intensity"
124,436,2013,51075,"Developed/High_Intensity"
131,1879,2013,51075,"Barren"
141,459927,2013,51075,"Deciduous_Forest"
142,101406,2013,51075,"Evergreen_Forest"
143,2909,2013,51075,"Mixed_Forest"
152,14374,2013,51075,"Shrubland"
176,80024,2013,51075,"Grassland/Pasture"
190,8384,2013,51075,"Woody_Wetlands"
195,10,2013,51075,"Herbaceous_Wetlands"
225,1585,2013,51075,"Dbl_Crop_WinWht/Corn"
229,1,2013,51075,"Pumpkins"
235,5,2013,51075,"Dbl_Crop_Barley/Sorghum"
236,8,2013,51075,"Dbl_Crop_WinWht/Sorghum"
237,5,2013,51075,"Dbl_Crop_Barley/Corn"
240,1,2013,51075,"Dbl_Crop_Soybeans/Oats"
254,96,2013,51075,"Dbl_Crop_Barley/Soybeans"
1,4852,2013,51077,"Corn"
5,4,2013,51077,"Soybeans"
36,119,2013,51077,"Alfalfa"
37,49328,2013,51077,"Other_Hay/Non_Alfalfa"
61,6,2013,51077,"Fallow/Idle_Cropland"
70,2094,2013,51077,"Christmas_Trees"
111,7484,2013,51077,"Open_Water"
121,58226,2013,51077,"Developed/Open_Space"
122,3932,2013,51077,"Developed/Low_Intensity"
123,1077,2013,51077,"Developed/Med_Intensity"
124,119,2013,51077,"Developed/High_Intensity"
131,162,2013,51077,"Barren"
141,786148,2013,51077,"Deciduous_Forest"
142,41857,2013,51077,"Evergreen_Forest"
143,2603,2013,51077,"Mixed_Forest"
152,5115,2013,51077,"Shrubland"
176,320013,2013,51077,"Grassland/Pasture"
190,8,2013,51077,"Woody_Wetlands"
229,26,2013,51077,"Pumpkins"
1,3063,2013,51079,"Corn"
4,11,2013,51079,"Sorghum"
5,246,2013,51079,"Soybeans"
24,72,2013,51079,"Winter_Wheat"
26,18,2013,51079,"Dbl_Crop_WinWht/Soybeans"
28,8,2013,51079,"Oats"
36,50,2013,51079,"Alfalfa"
37,27224,2013,51079,"Other_Hay/Non_Alfalfa"
61,284,2013,51079,"Fallow/Idle_Cropland"
68,28,2013,51079,"Apples"
111,1045,2013,51079,"Open_Water"
121,29616,2013,51079,"Developed/Open_Space"
122,7113,2013,51079,"Developed/Low_Intensity"
123,932,2013,51079,"Developed/Med_Intensity"
124,514,2013,51079,"Developed/High_Intensity"
131,59,2013,51079,"Barren"
141,270128,2013,51079,"Deciduous_Forest"
142,19291,2013,51079,"Evergreen_Forest"
143,11517,2013,51079,"Mixed_Forest"
152,8,2013,51079,"Shrubland"
176,79863,2013,51079,"Grassland/Pasture"
190,4,2013,51079,"Woody_Wetlands"
195,1,2013,51079,"Herbaceous_Wetlands"
205,1,2013,51079,"Triticale"
225,4,2013,51079,"Dbl_Crop_WinWht/Corn"
229,4,2013,51079,"Pumpkins"
235,65,2013,51079,"Dbl_Crop_Barley/Sorghum"
237,505,2013,51079,"Dbl_Crop_Barley/Corn"
254,1,2013,51079,"Dbl_Crop_Barley/Soybeans"
1,8512,2013,51081,"Corn"
2,37188,2013,51081,"Cotton"
4,775,2013,51081,"Sorghum"
5,39874,2013,51081,"Soybeans"
10,3686,2013,51081,"Peanuts"
11,54,2013,51081,"Tobacco"
21,9,2013,51081,"Barley"
24,108,2013,51081,"Winter_Wheat"
26,16999,2013,51081,"Dbl_Crop_WinWht/Soybeans"
27,128,2013,51081,"Rye"
36,10,2013,51081,"Alfalfa"
37,7728,2013,51081,"Other_Hay/Non_Alfalfa"
42,1,2013,51081,"Dry_Beans"
44,1,2013,51081,"Other_Crops"
59,38,2013,51081,"Sod/Grass_Seed"
61,10616,2013,51081,"Fallow/Idle_Cropland"
111,3514,2013,51081,"Open_Water"
121,47041,2013,51081,"Developed/Open_Space"
122,5039,2013,51081,"Developed/Low_Intensity"
123,1577,2013,51081,"Developed/Med_Intensity"
124,593,2013,51081,"Developed/High_Intensity"
131,601,2013,51081,"Barren"
141,183867,2013,51081,"Deciduous_Forest"
142,282505,2013,51081,"Evergreen_Forest"
143,4240,2013,51081,"Mixed_Forest"
152,46481,2013,51081,"Shrubland"
176,41461,2013,51081,"Grassland/Pasture"
190,110640,2013,51081,"Woody_Wetlands"
195,43,2013,51081,"Herbaceous_Wetlands"
205,109,2013,51081,"Triticale"
222,2,2013,51081,"Squash"
225,17,2013,51081,"Dbl_Crop_WinWht/Corn"
226,3,2013,51081,"Dbl_Crop_Oats/Corn"
229,10,2013,51081,"Pumpkins"
236,88,2013,51081,"Dbl_Crop_WinWht/Sorghum"
237,1,2013,51081,"Dbl_Crop_Barley/Corn"
239,32,2013,51081,"Dbl_Crop_Soybeans/Cotton"
240,453,2013,51081,"Dbl_Crop_Soybeans/Oats"
254,70,2013,51081,"Dbl_Crop_Barley/Soybeans"
1,4564,2013,51083,"Corn"
4,109,2013,51083,"Sorghum"
5,17941,2013,51083,"Soybeans"
11,566,2013,51083,"Tobacco"
21,67,2013,51083,"Barley"
24,4786,2013,51083,"Winter_Wheat"
26,4685,2013,51083,"Dbl_Crop_WinWht/Soybeans"
27,15,2013,51083,"Rye"
28,35,2013,51083,"Oats"
29,9,2013,51083,"Millet"
36,23,2013,51083,"Alfalfa"
37,151377,2013,51083,"Other_Hay/Non_Alfalfa"
59,122,2013,51083,"Sod/Grass_Seed"
61,3151,2013,51083,"Fallow/Idle_Cropland"
69,18,2013,51083,"Grapes"
70,1,2013,51083,"Christmas_Trees"
111,30061,2013,51083,"Open_Water"
121,102839,2013,51083,"Developed/Open_Space"
122,15789,2013,51083,"Developed/Low_Intensity"
123,3362,2013,51083,"Developed/Med_Intensity"
124,2165,2013,51083,"Developed/High_Intensity"
131,1179,2013,51083,"Barren"
141,1228747,2013,51083,"Deciduous_Forest"
142,306825,2013,51083,"Evergreen_Forest"
143,23316,2013,51083,"Mixed_Forest"
152,28246,2013,51083,"Shrubland"
176,420968,2013,51083,"Grassland/Pasture"
190,35694,2013,51083,"Woody_Wetlands"
195,32,2013,51083,"Herbaceous_Wetlands"
205,8,2013,51083,"Triticale"
225,303,2013,51083,"Dbl_Crop_WinWht/Corn"
229,19,2013,51083,"Pumpkins"
235,99,2013,51083,"Dbl_Crop_Barley/Sorghum"
236,11,2013,51083,"Dbl_Crop_WinWht/Sorghum"
237,90,2013,51083,"Dbl_Crop_Barley/Corn"
254,142,2013,51083,"Dbl_Crop_Barley/Soybeans"
1,51827,2013,51085,"Corn"
2,249,2013,51085,"Cotton"
4,222,2013,51085,"Sorghum"
5,42187,2013,51085,"Soybeans"
6,6,2013,51085,"Sunflower"
10,19,2013,51085,"Peanuts"
21,110,2013,51085,"Barley"
24,131,2013,51085,"Winter_Wheat"
26,38087,2013,51085,"Dbl_Crop_WinWht/Soybeans"
27,3,2013,51085,"Rye"
28,1,2013,51085,"Oats"
36,135,2013,51085,"Alfalfa"
37,73135,2013,51085,"Other_Hay/Non_Alfalfa"
44,14,2013,51085,"Other_Crops"
59,25,2013,51085,"Sod/Grass_Seed"
61,8447,2013,51085,"Fallow/Idle_Cropland"
111,6492,2013,51085,"Open_Water"
121,100904,2013,51085,"Developed/Open_Space"
122,29277,2013,51085,"Developed/Low_Intensity"
123,11906,2013,51085,"Developed/Med_Intensity"
124,4702,2013,51085,"Developed/High_Intensity"
131,2112,2013,51085,"Barren"
141,588591,2013,51085,"Deciduous_Forest"
142,153590,2013,51085,"Evergreen_Forest"
143,12008,2013,51085,"Mixed_Forest"
152,57284,2013,51085,"Shrubland"
176,92082,2013,51085,"Grassland/Pasture"
190,81027,2013,51085,"Woody_Wetlands"
195,354,2013,51085,"Herbaceous_Wetlands"
222,4,2013,51085,"Squash"
225,2237,2013,51085,"Dbl_Crop_WinWht/Corn"
229,7,2013,51085,"Pumpkins"
236,7,2013,51085,"Dbl_Crop_WinWht/Sorghum"
237,9,2013,51085,"Dbl_Crop_Barley/Corn"
240,7,2013,51085,"Dbl_Crop_Soybeans/Oats"
254,7023,2013,51085,"Dbl_Crop_Barley/Soybeans"
1,16100,2013,51087,"Corn"
2,1053,2013,51087,"Cotton"
4,32,2013,51087,"Sorghum"
5,9201,2013,51087,"Soybeans"
6,1,2013,51087,"Sunflower"
10,4,2013,51087,"Peanuts"
24,503,2013,51087,"Winter_Wheat"
26,13785,2013,51087,"Dbl_Crop_WinWht/Soybeans"
27,11,2013,51087,"Rye"
36,1,2013,51087,"Alfalfa"
37,13977,2013,51087,"Other_Hay/Non_Alfalfa"
44,2,2013,51087,"Other_Crops"
59,7,2013,51087,"Sod/Grass_Seed"
61,1602,2013,51087,"Fallow/Idle_Cropland"
111,20418,2013,51087,"Open_Water"
121,148278,2013,51087,"Developed/Open_Space"
122,98776,2013,51087,"Developed/Low_Intensity"
123,37607,2013,51087,"Developed/Med_Intensity"
124,14339,2013,51087,"Developed/High_Intensity"
131,1358,2013,51087,"Barren"
141,163319,2013,51087,"Deciduous_Forest"
142,58922,2013,51087,"Evergreen_Forest"
143,4432,2013,51087,"Mixed_Forest"
152,19857,2013,51087,"Shrubland"
176,19798,2013,51087,"Grassland/Pasture"
190,57485,2013,51087,"Woody_Wetlands"
195,1205,2013,51087,"Herbaceous_Wetlands"
222,2,2013,51087,"Squash"
225,372,2013,51087,"Dbl_Crop_WinWht/Corn"
226,28,2013,51087,"Dbl_Crop_Oats/Corn"
229,29,2013,51087,"Pumpkins"
236,1041,2013,51087,"Dbl_Crop_WinWht/Sorghum"
240,146,2013,51087,"Dbl_Crop_Soybeans/Oats"
254,51,2013,51087,"Dbl_Crop_Barley/Soybeans"
1,867,2013,51089,"Corn"
4,11,2013,51089,"Sorghum"
5,200,2013,51089,"Soybeans"
11,1,2013,51089,"Tobacco"
21,40,2013,51089,"Barley"
24,351,2013,51089,"Winter_Wheat"
26,110,2013,51089,"Dbl_Crop_WinWht/Soybeans"
27,17,2013,51089,"Rye"
28,5,2013,51089,"Oats"
29,1,2013,51089,"Millet"
36,166,2013,51089,"Alfalfa"
37,22473,2013,51089,"Other_Hay/Non_Alfalfa"
47,1,2013,51089,"Misc_Vegs_&_Fruits"
61,632,2013,51089,"Fallow/Idle_Cropland"
111,6482,2013,51089,"Open_Water"
121,66927,2013,51089,"Developed/Open_Space"
122,24912,2013,51089,"Developed/Low_Intensity"
123,7323,2013,51089,"Developed/Med_Intensity"
124,3189,2013,51089,"Developed/High_Intensity"
131,173,2013,51089,"Barren"
141,708202,2013,51089,"Deciduous_Forest"
142,100626,2013,51089,"Evergreen_Forest"
143,5850,2013,51089,"Mixed_Forest"
152,2468,2013,51089,"Shrubland"
176,154965,2013,51089,"Grassland/Pasture"
190,27,2013,51089,"Woody_Wetlands"
195,2,2013,51089,"Herbaceous_Wetlands"
225,20,2013,51089,"Dbl_Crop_WinWht/Corn"
235,3,2013,51089,"Dbl_Crop_Barley/Sorghum"
237,12,2013,51089,"Dbl_Crop_Barley/Corn"
254,16,2013,51089,"Dbl_Crop_Barley/Soybeans"
1,966,2013,51091,"Corn"
4,3,2013,51091,"Sorghum"
5,9,2013,51091,"Soybeans"
12,2,2013,51091,"Sweet_Corn"
29,1,2013,51091,"Millet"
36,105,2013,51091,"Alfalfa"
37,18772,2013,51091,"Other_Hay/Non_Alfalfa"
47,5,2013,51091,"Misc_Vegs_&_Fruits"
61,62,2013,51091,"Fallow/Idle_Cropland"
67,5,2013,51091,"Peaches"
68,4,2013,51091,"Apples"
111,190,2013,51091,"Open_Water"
121,42366,2013,51091,"Developed/Open_Space"
122,582,2013,51091,"Developed/Low_Intensity"
123,204,2013,51091,"Developed/Med_Intensity"
124,25,2013,51091,"Developed/High_Intensity"
131,203,2013,51091,"Barren"
141,872802,2013,51091,"Deciduous_Forest"
142,75661,2013,51091,"Evergreen_Forest"
143,7917,2013,51091,"Mixed_Forest"
152,21,2013,51091,"Shrubland"
176,176786,2013,51091,"Grassland/Pasture"
190,11,2013,51091,"Woody_Wetlands"
195,87,2013,51091,"Herbaceous_Wetlands"
225,4,2013,51091,"Dbl_Crop_WinWht/Corn"
237,2,2013,51091,"Dbl_Crop_Barley/Corn"
1,46195,2013,51093,"Corn"
2,51899,2013,51093,"Cotton"
4,164,2013,51093,"Sorghum"
5,54781,2013,51093,"Soybeans"
10,7997,2013,51093,"Peanuts"
12,1,2013,51093,"Sweet_Corn"
21,2,2013,51093,"Barley"
24,134,2013,51093,"Winter_Wheat"
26,61081,2013,51093,"Dbl_Crop_WinWht/Soybeans"
27,154,2013,51093,"Rye"
28,4,2013,51093,"Oats"
29,1243,2013,51093,"Millet"
36,1,2013,51093,"Alfalfa"
37,27055,2013,51093,"Other_Hay/Non_Alfalfa"
42,1,2013,51093,"Dry_Beans"
43,18,2013,51093,"Potatoes"
44,191,2013,51093,"Other_Crops"
59,79,2013,51093,"Sod/Grass_Seed"
61,619,2013,51093,"Fallow/Idle_Cropland"
111,9486,2013,51093,"Open_Water"
121,58453,2013,51093,"Developed/Open_Space"
122,9454,2013,51093,"Developed/Low_Intensity"
123,3482,2013,51093,"Developed/Med_Intensity"
124,1305,2013,51093,"Developed/High_Intensity"
131,434,2013,51093,"Barren"
141,118494,2013,51093,"Deciduous_Forest"
142,210614,2013,51093,"Evergreen_Forest"
143,21457,2013,51093,"Mixed_Forest"
152,44700,2013,51093,"Shrubland"
176,24455,2013,51093,"Grassland/Pasture"
190,142724,2013,51093,"Woody_Wetlands"
195,24538,2013,51093,"Herbaceous_Wetlands"
225,149,2013,51093,"Dbl_Crop_WinWht/Corn"
237,2,2013,51093,"Dbl_Crop_Barley/Corn"
239,195,2013,51093,"Dbl_Crop_Soybeans/Cotton"
240,11,2013,51093,"Dbl_Crop_Soybeans/Oats"
242,276,2013,51093,"Blueberries"
254,211,2013,51093,"Dbl_Crop_Barley/Soybeans"
1,7273,2013,51095,"Corn"
2,226,2013,51095,"Cotton"
4,4,2013,51095,"Sorghum"
5,3058,2013,51095,"Soybeans"
10,3,2013,51095,"Peanuts"
24,13,2013,51095,"Winter_Wheat"
26,6408,2013,51095,"Dbl_Crop_WinWht/Soybeans"
28,3,2013,51095,"Oats"
29,16,2013,51095,"Millet"
37,6383,2013,51095,"Other_Hay/Non_Alfalfa"
42,1,2013,51095,"Dry_Beans"
43,52,2013,51095,"Potatoes"
44,14,2013,51095,"Other_Crops"
59,8,2013,51095,"Sod/Grass_Seed"
61,614,2013,51095,"Fallow/Idle_Cropland"
